bookkeeping,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,markup_description,name,newick,pk,status
False,2,0,0,,344,344,agg,ango1254,{},-3.7167,language,141.199,,Angor,"('Nai {Angor} [naii1242]':1,'Samanai [sama1304]':1)'Angor [ango1254][agg]-l-':1",1591,safe
False,0,0,0,,264,1469,aog,ango1255,{},-4.07758,language,144.028,,Angoram,'Angoram [ango1255][aog]-l-':1,2821,safe
False,0,0,0,,107,6071,tnd,ango1257,{},6.54198,language,-71.9212,,Angosturas Tunebo,'Angosturas Tunebo [ango1257][tnd]-l-':1,8536,definitely endangered
False,0,0,0,,89,22623,aoa,ango1258,{},0.11438,language,6.59486,,Angolar,'Angolar [ango1258][aoa]-l-':1,22885,safe
False,0,0,0,,66,5814,awg,angu1242,{},,language,,,Anguthimri,'Anguthimri [angu1242][awg]-l-':1,8281,extinct
False,7,0,0,,10,5202,blo,anii1245,{},9.11127,language,1.60169,,Anii,"('Akpe [akpe1247]':1,'Ananjubi [anan1238]':1,'Balanka [bala1303]':1,'Gikolodjya [giko1238]':1,'Gilempla [gile1238]':1,'Giseda [gise1241]':1,'Gisème [gise1242]':1)'Anii [anii1245][blo]-l-':1",7615,safe
False,0,0,0,,415,7362,hnh,anii1246,{},-19.0966,language,22.9088,,//Ani,'//Ani [anii1246][hnh]-l-':1,9746,definitely endangered
False,0,0,0,,10,5207,anf,anim1239,{},7.60385,language,0.41962,,Animere,'Animere [anim1239][anf]-l-':1,7625,critically endangered
False,0,0,0,,354,3033,aoi,anin1240,{},-13.99904,language,136.6415,,Anindilyakwa,'Anindilyakwa [anin1240][aoi]-l-':1,4755,vulnerable
False,0,0,0,,151,16472,ypn,anip1235,{},23.591,language,103.733,,Ani Phowa,'Ani Phowa [anip1235][ypn]-l-':1,18467,vulnerable
False,0,0,0,,50,3687,boj,anja1238,{},-5.45899,language,145.717,,Anjam,'Anjam [anja1238][boj]-l-':1,5586,safe
False,6,0,0,,323,2948,aak,anka1246,{},-7.19444,language,145.754,,Ankave,"('Ankai [anka1247]':1,'Bu'u [buuu1245]':1,'Miyatnu [miya1257]':1,'Sawuve [sawu1242]':1,'Wiyagwa [wiya1238]':1,'Wunavai [wuna1250]':1)'Ankave [anka1246][aak]-l-':1",4665,safe
False,2,0,0,,66,3823,amx,anma1239,{},-22.2853,language,133.286,,Anmatyerre,"('Eastern Anmatyerre [east2380]':1,'Western Anmatyerre [west2442]':1)'Anmatyerre [anma1239][amx]-l-':1",5784,safe
False,0,0,0,,264,4554,anj,anor1241,{},-4.98449,language,144.801,,Anor,'Anor [anor1241][anj]-l-':1,6729,safe
